品牌索引,品牌名称,车系名称,车型,汽车型号,气缸数,气缸排列形式,气门数,变速箱,排量,环保标准,上市时间,能源类型,燃油标号,整车质保,座位数（个）,后悬架类型,驻车制动类型,时间
W,五菱汽车,上汽通用五菱,五菱荣光V,2018款 1.2L实用型,4,L,4,暂无数据,1.2,国IV/国V,2018.01,汽油,92号,-,5/7/8,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:19.344315
W,五菱汽车,上汽通用五菱,五菱荣光V,2018款 1.5L实用型,4,L,4,暂无数据,1.5,国IV/国V,2018.01,汽油,92号,-,5/7/8,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:19.469249
W,五菱汽车,上汽通用五菱,五菱荣光V,2019款 1.5L实用型国VI LAR,4,L,4,暂无数据,1.5,国VI,-,汽油,92号,-,5/7/8,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:19.604142
W,五菱汽车,上汽通用五菱,五菱荣光V,2018款 1.2L标准型,4,L,4,暂无数据,1.2,国IV/国V,2018.01,汽油,92号,-,7/8,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:19.797718
W,五菱汽车,上汽通用五菱,五菱荣光V,2018款 1.5L标准型,4,L,4,暂无数据,1.5,国IV/国V,2018.01,汽油,92号,-,7/8,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:19.926640
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2017款 1.5L双排基本型L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,三年或6万公里,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:20.454314
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2019款 1.2L基本型单排LSI,4,L,4,暂无数据,1.2,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:20.577238
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2019款 1.2L基本型双排LSI,4,L,4,暂无数据,1.2,国V,-,汽油,92号,三年或6万公里,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:20.780234
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2017款 1.2L单排基本型LSI,4,L,4,暂无数据,1.2,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:20.928711
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2019款 1.5L基本型单排国VI L3C,4,L,4,暂无数据,1.5,国VI,-,汽油,92号,-,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:21.069621
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2017款 1.5L单排基本型L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:21.208534
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2019款 1.5L基本型双排L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,三年或6万公里,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:21.336455
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2019款 1.5L基本型单排L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:21.465512
W,五菱汽车,上汽通用五菱,五菱荣光小卡,2019款 1.5L基本型双排国VI L3C,4,L,4,暂无数据,1.5,国VI,-,汽油,92号,-,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:21.589439
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2018款 1.8L单排LJ479QE2,4,L,4,暂无数据,1.8,国V,-,汽油,92号,-,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:22.109167
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2018款 1.8L双排LJ479QE2,4,L,4,暂无数据,1.8,国V,-,汽油,92号,-,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:22.241216
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2018款 1.5L单排L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,-,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:22.376141
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2019款 1.5L单排L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:22.591021
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2019款 1.8L单排LJ479QE2,4,L,4,暂无数据,1.8,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:22.721930
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2019款 1.5L双排L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,三年或6万公里,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:22.948572
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2019款 1.8L单排国VI LJ479Q6,4,L,4,暂无数据,1.8,国VI,-,汽油,92号,-,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:23.081595
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2019款 1.8L双排国VI LJ479Q6,4,L,4,暂无数据,1.8,国VI,-,汽油,92号,-,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:23.223505
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2018款 1.5L双排L3C,4,L,4,暂无数据,1.5,国V,-,汽油,92号,-,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:23.355426
W,五菱汽车,上汽通用五菱,五菱荣光新卡,2019款 1.8L双排LJ479QE2,4,L,4,暂无数据,1.8,国V,-,汽油,92号,三年或6万公里,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:23.578289
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L 加长版,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,5/7,纵置钢板弹簧,暂无数据,2019-09-27 13:05:24.059416
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L 加长厢式运输车实用型5座,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:24.187428
W,五菱汽车,上汽通用五菱,五菱之光,2015款 1.2L 实用型LSI,4,L,4,暂无数据,1.2,国IV/国V,2016.02,汽油,92号,三年或6万公里,5/7,纵置钢板弹簧,暂无数据,2019-09-27 13:05:24.592174
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L 厢式运输车实用型5座,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:24.726752
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L 厢式运输车实用型2座,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:24.858667
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L S 实用型,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,5/7,纵置钢板弹簧,暂无数据,2019-09-27 13:05:25.046549
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L 加长厢式运输车实用型2座,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:25.172475
W,五菱汽车,上汽通用五菱,五菱之光,2019款 1.2L S 标准型,4,L,4,暂无数据,1.2,国V,-,汽油,92号,-,5/7,纵置钢板弹簧,暂无数据,2019-09-27 13:05:25.402331
W,五菱汽车,上汽通用五菱,五菱之光,2015款 1.2L S 实用型LSI,4,L,4,暂无数据,1.2,国IV/国V,2015.06,汽油,92号,三年或6万公里,5/7,纵置钢板弹簧,暂无数据,2019-09-27 13:05:25.535247
W,五菱汽车,上汽通用五菱,五菱之光小卡,2019款 1.2L 双排,4,L,4,暂无数据,1.2,国V,-,汽油,92号,三年或6万公里,5,纵置钢板弹簧,暂无数据,2019-09-27 13:05:26.223735
W,五菱汽车,上汽通用五菱,五菱之光小卡,2019款 1.2L 单排,4,L,4,暂无数据,1.2,国V,-,汽油,92号,三年或6万公里,2,纵置钢板弹簧,暂无数据,2019-09-27 13:05:26.432608
W,五菱汽车,上汽通用五菱,五菱征程(停售),2015款 1.8L豪华型LJ479QE2,4,L,4,暂无数据,1.8,国IV,2014.12,汽油,92号,-,7/9,多连杆螺旋弹簧非独立悬架,暂无数据,2019-09-27 13:05:27.117181
W,五菱汽车,上汽通用五菱,五菱征程(停售),2015款 1.5L舒适型L3C,4,L,4,暂无数据,1.5,国IV,2014.12,汽油,92号,-,7/9,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:27.283079
W,五菱汽车,上汽通用五菱,五菱征程(停售),2015款 1.8L舒适型LJ479QE2,4,L,4,暂无数据,1.8,国IV,2014.12,汽油,92号,-,7/9,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:27.438649
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱手动基本型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,2017.08,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:28.243705
W,五十铃,江西五十铃,D-MAX,2019款 3.0T四驱手动基本型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:28.377619
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱手动豪华款4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:28.518562
W,五十铃,江西五十铃,D-MAX,2019款 3.0T两驱自动精英型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:28.658476
W,五十铃,江西五十铃,D-MAX,2019款 3.0T四驱手动豪华型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:28.790477
W,五十铃,江西五十铃,D-MAX,2018款 3.0T两驱手动基本型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,2017.08,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:28.987355
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱自动精英款4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:29.128266
W,五十铃,江西五十铃,D-MAX,2018款 3.0T两驱自动精英型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,2017.08,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:29.300266
W,五十铃,江西五十铃,D-MAX,2019款 3.0T四驱自动精英型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:29.466174
W,五十铃,江西五十铃,D-MAX,2019款 3.0T两驱手动基本型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:29.639442
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱自动单排超豪华型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,-,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:29.909276
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱自动超豪华型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,2017.08,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:30.058185
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱手动X-POWER版4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:30.211097
W,五十铃,江西五十铃,D-MAX,2018款 3.0T四驱自动X-POWER版4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,待查,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:30.388370
W,五十铃,江西五十铃,D-MAX,2019款 3.0T四驱自动超豪华型4JJ1-TC HI,未知,L,未知,暂无数据,3.0,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:30.552267
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 自动四驱劲享版 7座,4,L,4,6挡手自一体,3.0,国V,2017.12,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:31.215642
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动两驱劲享版 7座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:31.402547
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动两驱劲悦版 5座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:31.860373
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 自动四驱劲悦版 5座,4,L,4,6挡手自一体,3.0,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:32.053255
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 自动四驱X-POWER版 7座,4,L,4,6挡手自一体,3.0,国V,2018.07,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:33.296121
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 手动四驱劲擎版 5座,4,L,4,6挡手动,3.0,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:33.548979
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 自动四驱X-POWER版 5座,4,L,4,6挡手自一体,3.0,国V,2018.07,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:33.742497
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动四驱X-POWER版 7座,4,L,4,6挡手自一体,1.9,国V,2018.07,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:33.966356
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动四驱劲享版 5座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:34.138251
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动四驱劲悦版 7座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:34.410160
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 自动四驱劲享版 5座,4,L,4,6挡手自一体,3.0,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:34.591048
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动四驱X-POWER版 5座,4,L,4,6挡手自一体,1.9,国V,2018.07,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:34.769544
W,五十铃,江西五十铃,mu-X牧游侠,2018款 3.0T 自动四驱劲悦版 7座,4,L,4,6挡手自一体,3.0,国V,2017.12,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:34.940462
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动四驱劲悦版 5座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:35.099364
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动四驱劲享版 7座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:35.282258
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动两驱劲悦版 7座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,7,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:35.462138
W,五十铃,江西五十铃,mu-X牧游侠,2018款 1.9T 自动两驱劲享版 5座,4,L,4,6挡手自一体,1.9,国V,2017.12,柴油,0号,三年或10万公里,5,五连杆整体桥式非独立悬架,手刹,2019-09-27 13:05:35.637830
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱手动豪华款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:36.262626
W,五十铃,江西五十铃,铃拓,2018款 2.5T四驱豪华款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:36.467498
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱手动豪华款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:37.727458
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱自动基本款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:37.907343
W,五十铃,江西五十铃,铃拓,2018款 2.5T两驱基本款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:38.094227
W,五十铃,江西五十铃,铃拓,2018款 2.5T四驱豪华款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:38.391044
W,五十铃,江西五十铃,铃拓,2018款 2.5T四驱领航版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:38.564521
W,五十铃,江西五十铃,铃拓,2018款 2.5T两驱豪华款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:38.749405
W,五十铃,江西五十铃,铃拓,2018款 2.5T两驱基本款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:38.927295
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱自动豪华款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:39.100216
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱自动基本款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:39.369137
W,五十铃,江西五十铃,铃拓,2018款 2.5T两驱豪华款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:39.587051
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱手动基本款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:39.771311
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱手动豪华款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:40.178666
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱自动豪华款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:40.357556
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱手动豪华款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:40.655367
W,五十铃,江西五十铃,铃拓,2018款 2.5T四驱基本款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:40.829400
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱自动基本款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:41.000290
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱手动基本款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:41.167188
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱自动基本款JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:41.373058
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱手动基本款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:41.559582
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱手动基本款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:41.744468
W,五十铃,江西五十铃,铃拓,2019款 2.5T四驱自动豪华款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:41.912531
W,五十铃,江西五十铃,铃拓,2018款 2.5T四驱基本款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:42.086421
W,五十铃,江西五十铃,铃拓,2019款 2.5T两驱自动豪华款加长版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:42.265411
W,五十铃,江西五十铃,铃拓,2018款 2.5T两驱领航版JE4D25Q5A,4,L,4,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:42.444302
W,五十铃,江西五十铃,瑞迈,2018款 2.5T两驱柴油豪华款JE4D25Q5A,2,L,2,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:43.048062
W,五十铃,江西五十铃,瑞迈,2019款 2.0T四驱汽油超豪华款瑞迈S加长版4K21D4T,4,L,4,暂无数据,2.0,国V,-,汽油,92号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:43.235605
W,五十铃,江西五十铃,瑞迈,2018款 2.5T两驱柴油豪华款加长货厢JE4D25Q5A,2,L,2,暂无数据,2.5,国V,-,柴油,0号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:43.397506
W,五十铃,江西五十铃,瑞迈,2018款 2.0T两驱汽油豪华款加长货厢4K21D4T,4,L,4,暂无数据,2.0,国V,-,汽油,92号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:43.568399
W,五十铃,江西五十铃,瑞迈,2019款 2.0T四驱汽油豪华款瑞迈S加长版4K21D4T,4,L,4,暂无数据,2.0,国V,-,汽油,92号,-,5,钢板弹簧非独立悬架,暂无数据,2019-09-27 13:05:43.803285
