品牌索引,品牌名称,车系名称,车型,汽车型号,气缸数,气缸排列形式,气门数,变速箱,排量,环保标准,上市时间,能源类型,燃油标号,整车质保,座位数（个）,后悬架类型,驻车制动类型,时间
S,上汽MAXUS,上汽大通,上汽MAXUS T60,2017款 2.0T汽油自动两驱高底盘豪华型大双排,4,L,4,暂无数据,2.0,国V,国V,汽油,92号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:29.694129
S,上汽MAXUS,上汽大通,上汽MAXUS T60,2017款 2.4L汽油手动两驱低底盘舒适型小双排,4,L,4,暂无数据,2.4,国V,国V,汽油,92号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:29.807056
S,上汽MAXUS,上汽大通,上汽MAXUS T60,2017款 2.0T汽油自动四驱高底盘舒享型小双排,4,L,4,暂无数据,2.0,国V,国V,汽油,92号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:29.921986
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱舒享型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:30.283353
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动四驱精英型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:30.373296
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱精英型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:30.489228
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动两驱豪华型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:30.643130
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动两驱精英型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:30.876543
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动四驱舒享型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:30.974480
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动两驱舒享型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.082414
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动四驱豪华型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.176355
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动两驱豪华型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.268297
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱旗舰型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.366238
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动四驱精英型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.575109
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动两驱豪华型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.698584
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动四驱舒享型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.844859
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动两驱精英型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:31.968778
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动两驱舒享型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:32.061723
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱豪华型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:32.615380
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱精英型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:32.707320
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动两驱精英型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:32.849234
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱旗舰型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:32.960164
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动两驱精英型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:33.052106
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动两驱舒享型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:33.147049
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱豪华型小双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:33.244988
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动两驱舒享型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:33.589366
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动两驱豪华型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:33.750263
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油自动四驱舒享型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:33.877185
S,上汽MAXUS,上汽大通,上汽MAXUS T70,2019款 2.0T柴油手动四驱豪华型大双排高底盘,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,5,全渐变式钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:34.003106
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动厢式货车VAN短轴中顶2/3座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,2/3,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:35.582369
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅长轴中顶14座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,14,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:35.697299
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动厢式货车VAN长轴高顶3座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,3,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:35.788240
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通长轴中顶7座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,7,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:35.909168
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通长轴高顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.008106
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅长轴中顶14/15座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,14-15,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.101048
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅加长轴高顶17-18座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17-18,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.254583
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通短轴中顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.398493
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅短轴中顶11-12座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,11-12,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.513419
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动厢式货车VAN短轴中顶6座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,6,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.611362
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅加长轴中顶17座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:36.700306
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通长轴高顶7座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,7,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:37.181006
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通短轴超低顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:37.300951
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通短轴中顶5/6座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,5/6,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:37.728219
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅短轴中顶11座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,11,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:37.833155
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅加长轴中顶17-18座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17-18,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:37.916102
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅短轴中顶11座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,11,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:38.045021
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅加长轴高顶17座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:38.152620
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅长轴高顶14/15座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,14-15,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:38.376484
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通短轴超低顶5/6座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,5/6,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:38.535385
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅加长轴高顶17座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:38.721269
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT商旅长轴高顶14/15座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,14-15,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:38.884166
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通长轴高顶7座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,7,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:39.083042
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通长轴中顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:39.265932
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通长轴高顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:39.431758
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅加长轴中顶17-18座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17-18,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:39.596663
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT厢式货车VAN短轴中顶2/3座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,2/3,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:39.850838
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动厢式货车VAN长轴中顶2/3座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,2/3,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:40.074761
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通长轴中顶7座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,7,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:40.248060
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT厢式货车VAN长轴高顶3座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,3,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:40.607886
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅长轴中顶14座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,14,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:40.805346
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅长轴中顶14/15座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,14-15,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:41.018048
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅短轴中顶11-12座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,11-12,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:41.188698
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT厢式货车VAN短轴中顶6座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,6,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:41.375585
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通短轴超低顶5/6座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,5/6,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:41.544676
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通短轴超低顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:41.709573
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT傲运通长轴中顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:41.988400
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅加长轴中顶17座无移门,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:42.146301
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通短轴中顶5/6座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,5/6,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:42.326190
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动商旅加长轴高顶17-18座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,17-18,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:42.488089
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款AMT厢式货车VAN长轴中顶2/3座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,2/3,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:42.713950
S,上汽MAXUS,上汽大通,上汽MAXUS V80,2019款 2.5T经典款6挡手动傲运通短轴中顶10座,4,L,4,暂无数据,2.5,国V,国V,柴油,0号,-,10,钢板弹簧非独立悬架,暂无数据,2019-09-27 09:23:42.870859
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动智达后驱单胎长轴高顶12座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,12,非独立悬架,暂无数据,2019-09-27 09:23:43.359996
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动VAN后驱单胎长轴高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:43.579394
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动VAN后驱单胎长轴高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:43.744291
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动智多星后驱单胎加长轴高顶7座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,7,非独立悬架,暂无数据,2019-09-27 09:23:43.929178
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动智达后驱双胎加长轴超高顶15座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,15,非独立悬架,暂无数据,2019-09-27 09:23:44.094073
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动智多星后驱单胎加长轴超高顶7座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,7,非独立悬架,暂无数据,2019-09-27 09:23:44.262970
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动智达后驱单胎长轴高顶12座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,12,非独立悬架,暂无数据,2019-09-27 09:23:44.479841
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动VAN后驱双胎加长轴超高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:44.875373
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动智达后驱双胎加长轴超高顶15座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,15,非独立悬架,暂无数据,2019-09-27 09:23:45.070626
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动智多星前驱单胎短轴中顶6座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,6,非独立悬架,暂无数据,2019-09-27 09:23:45.319470
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动智多星后驱单胎加长轴高顶7座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,7,非独立悬架,暂无数据,2019-09-27 09:23:45.529221
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动智多星后驱单胎加长轴超高顶7座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,7,非独立悬架,暂无数据,2019-09-27 09:23:45.688120
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T AMT智多星前驱单胎长轴高顶7座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,7,非独立悬架,暂无数据,2019-09-27 09:23:45.954955
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动智达后驱双胎加长轴高顶15座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,15,非独立悬架,暂无数据,2019-09-27 09:23:46.183823
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T AMT VAN前驱单胎短轴高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:46.404685
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动VAN前驱单胎长轴高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:46.569971
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动VAN后驱双胎加长轴高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:46.753867
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动智达后驱双胎加长轴高顶15座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,15,非独立悬架,暂无数据,2019-09-27 09:23:46.909372
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 自动智多星后驱单胎长轴高顶7座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,7,非独立悬架,暂无数据,2019-09-27 09:23:47.067275
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T AMT智多星前驱单胎短轴高顶6座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,6,非独立悬架,暂无数据,2019-09-27 09:23:47.258157
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动VAN后驱双胎加长轴超高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:47.471022
S,上汽MAXUS,上汽大通,上汽MAXUS V90,2019款 2.0T 手动VAN后驱双胎加长轴高顶3座,4,L,4,暂无数据,2.0,国VI,国VI,柴油,0号,-,3,非独立悬架,暂无数据,2019-09-27 09:23:47.640920
